str_no_string|NO STRING!
str_quick_battle_troop_6|저먼 베이글의 툰드라에서 샤니는 사냥꾼인 보리스라브를 만났다. 이 끝나지 않는 전쟁이 일어나기 전, 그의 조상때부터 일구던 터전에서 그의 인생 대부분을 야생동물 사냥에 매진했었다. 하지만 전쟁의 서막은 점차 다가오고 있었고, 아직 그 곳의 모든게 파괴되지 않았지만 그는 배고픔을 해소하기 위해서, 그의 손재주와 예리한 감각으로 독수리,늑대,곰을 사냥할때 쓰던 활, 창 스킬을 사람을 죽이는데 쓰고있다. 그는 왕국의 정의따윈 신경쓰지 않는다. 다만, 그는 그 자신과 먹을 것에만 관심을 보이고 있다.
str_quick_battle_troop_7|스타브로스는 젠다지방 독립도시에서 태어났다. 그는 덕망높은 하렉영주 밑에서 대부분의 성인시절을 보냈다. 그의 번뜩이는 리더쉽과 능력은 수적들의 자주 출몰되던 이 지역에서도 빛이 났다. 그러나 그럼에도 그는 도저히 대항할 수 없는 힘에 의한 도시의 파괴는 어찌 손을 쓸수도 없었다. 젠다가 대규모 해적들에게 파괴 되었을 때, 그는 불타는 도시에서 도망치는 사람들을 뒤로 한채 그 곳을 떠났다. 잠깐의 자숙의 시간을 갖은 후에, 그는 용병단을 찾았고, 마침내 그의 열망과 전략으로 그곳에서 리더가 되었다. 그는 지금 수 많은 여행객들을 해적과 외적으로부터 보호하기 위해 노력중이다.
str_quick_battle_troop_8|G살란 저편 사막 깊은곳에 유목부족 중 한 곳에서 자란 가마라는 투석기와 창을 사용한 사냥법을 일찍이 배웠다. 그러나 사막에서의 평범한 일상은 일찍이 세상 저편의 수많은 이야기들을 들어온 그녀를 만족시켜주지 못했다. 욕망만으로 어린여성이 탐험을 결심한다는것 자체가 어려운 일이였지만 그녀를 공격한 전사들의 갑옷과 무기를 집어들고 그녀는 유럽 대륙의 방식을 배울 수 밖에 없었다. 그녀는 지금 살란 저편 깊숙히 그녀의 여성성을 숨겼다. 그러니 그 누구도 그가 여자라는것을 의심할 수 있겠는가? 확실히 전쟁속에서는 어느 남자보다도 강인하고 위험한 존재였다. 그녀는 부하들을 모아 함께 명예를 찾아 방랑하고 있다.
str_quick_battle_troop_9|알스로드는 그리 비범한 사람이 아니다. 그는 이름을 두번이나 바꾸었는데, 그 이유가 베이글에서 일어나는 대부분의 범죄들을 의심받고 있기 때문이다. 믿거나 말거나 이러한 협박을 받을때마다, 몇번고 그의 부하들의 조언을 받으며 자기는 절대 선량한 사람을 죽인적이 없다고 주장하고 있다. 그러나 이러한 평화로운 시간에도 불구하고, 대부분의 지도자들은 그하고 가까히 지낼때 그의 유능함과 왕위에 대한 야심을 조심해야 했다. [레이바딘]의 슬럼가에서 태어났고 자란 그는 14세 때 집에서 나와 활쏘는 법을 일찍부터 배웠다. 32세가 된 지금 마상전투를 제외한 활솜씨는 아주 멀리있는 물체를 단번에 맞출 수 있을만큼 완벽하다. 못처럼 단단하고 매처럼 예리한 그는 현재 이 시대의 전설이다.
str_quick_battle_troop_10|살란 영토에서 가낭 무능한 산적두목의 딸로 지낸다는게 그리 쉬운게 아니지만 자이라는 꽤 견딘것처럼 보인다. 대부분의 여자들과는 다르게 그녀는 산적들의 생활방식을 배우며 자랐고, 그녀의 검솜씨와 활솜씨는 예술이였다. 그녀 또래의 여자들이 집안일을 배우며 자랄 때, 그녀는 어떻게하면 상인들의 돈을 더 갈취할 수 있는 배짱을 배웠다. 16세 때 그녀는 보통의 베테랑 술탄병사 보다 더 사람을 많이 죽였고, 단지 그녀의 20세 생일 전에 아버지가 다른 산적두목간의 결투에서 죽임을 당했다. 단지 혼자남은 그녀는 아버지의 두목단을 이어받았다. 그리고 아버지의 원수를 갚은 후 그녀는 빠르게 아버지의 빈자리를 채웠다. 현재 그녀는 산적단의 대표로 발돋움 하기 위해서 최선을 다하고 있다.
str_quick_battle_troop_11|아르고 샌날은 다양한 삶을 지내왔다. 그가 웨스테로스 대륙에 무역상으로 도착할땐, 록티에서보다 더많은 부를 쌓기를 원했다. 그 당시 웨스테로스와 에소스 대륙에서의 전장은 이미 산적들에게 장악되었고, 록티에서 보다 더 힘든 거래들을 성사빼앗겨 반 강제로 그는 상인호위병으로 일을 해야만 했다. 그가 형편 없는 전투기술을 갖고 있음에도 그들은 웨스테로스와 에소스 대륙에서 위험한 루트중 한 곳을 가면서, 지극히 굉장한 운때문에, 여행중 외적들로 부터 재산을 보호해주기 원하는 무역상인들에게 캐러벤 마스터로써의 일을 시작할 돈과 전투경험을 오랜시간에 걸쳐 얻게 되었다.
str_quick_battle_troop_cam|Watch the AI play the battle out. The camera uses the standard movement and rotation controls, plus F for up and V for down, +/- for zoom, Q to toggle follow terrain, numpad for game speed, mouse wheel for camera speed, arrow key rotation, Y to toggle invert y-axis, and R to toggle rotate-before-pan.
str_strategy_cam|이 카메라는 플레이어를 따라다닙니다. F 키를 누르면 거리가 증가하고 V 키를 누르면 거리가 줄어듭니다. 줌은 +/- , 게임 속도는 Numpad, 카메라 스피드는 마우스 휠로 조절할 수 있습니다.
str_tutorial_training_ground_intro_message|훈련소 주위를 걸어 보십시오, 그리고 마운트앤블레이드 속 전투의 각양각색의 측면을 연습할 수 있는 전사들과 이야기 해보십시오.  당신은  ASDW 키들을 이용해 주위를 이동할 수 있습니다. 인물들과 이야기 하실려면, 당신의 화면에 그의 이름이 나타날때 까지 그에게 다가가, F 키를 누르십시오. 또한 당신은 F키를 이용해 아이템들을 주울 수 있으며, 문을 열거나 대상들과 상호작용할 수 있습니다. Tab 키를 누르시면 당신이 원하시는 언제라도 튜토리얼을 나가실 수 있습니다.
str_map_basic|맵
str_game_type_basic|게임 타입
str_battle|전투
str_siege_offense|공성전 (공격)
str_siege_defense|공성전 (방어)
str_character|인물
str_biography|배경
str_player|플레이어
str_enemy|적
str_faction|세력
str_army_composition|군대 구성
str_army_size|군대 크기
str_reg0_men|{reg0}명
str_start|시작
str_i_need_to_raise_some_men_before_attempting_anything_else|나는 다른 행동을 하기 전에 병력들을 모을 필요가 있소.
str_we_are_currently_at_peace|우리는 현재 평화롭소.
str_the_marshalship|총사령관
str_you|당신
str_myself|나 자신
str_my_friend_s15|당신의 친구 {s15}
str_custom_battle|커스텀 배틀
str_comment_intro_liege_affiliated_to_player|자네는 왕위를 주장하는 나를 반대한다고 들었네. 두말 할 나위도 없이, 나는 그 소식이 기쁘지 않아. 그러나, 아직 우리는 대화할 여지가 남아 있다고 생각하네.
str_s21_the_s8_declared_war_out_of_personal_enmity|{s21} {s8}은(는) 개인적 증오로 인해 전쟁을 선포하였습니다.
str_s21_the_s8_declared_war_in_response_to_border_provocations|{s21} {s8}은(는) 국경 마찰로 인해 전쟁을 선포하였습니다.
str_s21_the_s8_declared_war_to_curb_the_other_realms_power|{s21} {s8}은(는) 다른 세력의 힘을 억제하기 위해 전쟁을 선포하였습니다.
str_s21_the_s8_declared_war_to_regain_lost_territory|{s21} {s8}은(는) 잃어버린 영토를 되찾기 위해 전쟁을 선포하였습니다.
str__family_|^가족:
str_we_are_conducting_recce|W우리는 먼저 그 지역을 정찰하고, 그 후에 무엇을 할지 결정하겠소.
str_s49_s12_s11_end|{s49} {s12} ({s11}).
str_center_party_not_active|은(는) 우리의 목표가 아니오. 왜냐하면 우리는 전장을 지휘할 지휘관이 없기 때문이오.
str_center_is_friendly|은(는) 우리의 적이 아닙니다.
str_center_is_already_besieged|은(는) 이미 포위되었습니다.
str_center_is_looted_or_raided_already|은(는) 이미 약탈되었습니다.
str_center_marshal_does_not_want_to_attack_innocents|은(는) 그 땅이 황폐해 졌을때 가장 슬퍼하게 될 평민들이 거주하는 곳이오.
str_center_we_have_already_committed_too_much_time_to_our_present_siege_to_move_elsewhere|은(는) 이미 포위되었소. 그러니 다른 곳으로 가는 것은 기회를 놓치는 실수가 될 것이오.
str_center_we_are_already_here_we_should_at_least_loot_the_village|은(는) 우리 손 안에 있소. 우리는 그들의 부를 차지하고 그 곳을 황폐하게 만들 것이오.
str_center_far_away_we_can_reconnoiter_but_will_delay_decision_until_we_get_close|NOT USED
str_center_far_away_our_cautious_marshal_does_not_wish_to_reconnoiter|은(는) 정찰만 하기에도 너무 먼 것 같소만.
str_center_far_away_even_for_our_aggressive_marshal_to_reconnoiter|은(는) 정찰만 하기에도 너무 먼 것 같소만.
str_center_far_away_reason|{s6}은(는) {s5}보다 멀어서 점령 후에 지켜내기 힘들 것 같소.
str_center_closer_but_this_is_not_enought|{s6}은(는) {s5}보다 우리 국경에 가깝소만, 다른 연유로 하여 현재 {s6}을 공격하고 있지는 않소.
str_center_protected_by_enemy_army_aggressive| 은(는) 우리 부대보다 많은 수의 병력으로 지켜지고 있소.
str_center_protected_by_enemy_army_cautious| 은(는) 그저 승리에 대한 자신감만으로 공격하기에는 너무 강한 군사로 지켜지고 있소.
str_center_cautious_marshal_believes_center_too_difficult_to_capture|은(는) 많은 희생이 필요한 위험한 공성을 필요로 하오.
str_center_even_aggressive_marshal_believes_center_too_difficult_to_capture|을(를) 점령하기에는 그곳의 방어가 너무 견고하오.
str_center_value_outweighed_by_difficulty_of_capture|은(는) 공격의 어려움을 정당화할만큼 충분한 가치가 없소.
str_center_value_justifies_the_difficulty_of_capture|은(는) 우리가 점령할 수 있고, 공격을 정당화시킬만큼 충분한 가치가 있소.
str_center_is_indefensible|은(는) 우리가 방어하고 있는 다른 요새와 너무 멀리 떨어져 있소.
str_we_are_waiting_for_selection_of_marshal|우리는 총사령관의 선택을 기다리고 있소.
str_best_to_attack_the_enemy_lands|우리의 군세를 감안할때, 적의 땅을 공격하는 것이 가장 좋은 방법이라 믿고 있소.
str_we_believe_the_fortress_will_be_worth_the_effort_to_take_it|우리는 그 요새를 점령하기 위해 노력할 만한 가치가 있다고 믿고 있소.
str_we_will_gather_to_defend_the_beleaguered_fortress|우리는 포위된 요새를 방어하기 위해서 모일 것이오.
str_the_enemy_temporarily_has_the_field|적은 일시적으로 야전에서 우위에 있소. 따라서 우리는 이 공격이 끝날 때까지 피할 곳을 찾아야 하오.
str_center_has_not_been_scouted|은(는) 최근 우리 군대가 정찰 하지 못했소. 그러나 우리는 거기로 갈것이고, 그 근처에 갔을때 우리가 어떻게 해야 할지 결정했소.
str_we_have_assembled_some_vassals|우리는 몇몇 봉신들로 조직되어 있지만, 적들의 영토로 들어가는 모험을 하기까지 좀 더 기다려야 하오.
str_we_are_waiting_here_for_vassals|우리는 봉신들이 합류해오길 기다리고 있소.
str_we_are_travelling_to_s11_for_vassals|우리는 {s11}(으)로 이동하고 있소, 그렇게 해서 우리가 더 멀리 가기 전에 봉신들이 좀 더 쉽게 우리의 주인에게 합류할 것이오.
str_center_strength_not_scouted|우리는 최근 그곳을 정찰하지 못했소. 그래서 그곳의 방어가 얼마나 견고 한지 알지 못하고 있소.
str_center_strength_strongly_defended|우리는 그곳이 견고하게 방어되고 있다고 믿고 있소.
str_center_strength_moderately_defended|우리는 그곳이 적당히 잘 방어되고 있다고 믿고 있소.
str_center_strength_weakly_defended|우리는 그곳의 방어가 허술 할것이라 믿고 있소.
str_center_distant_from_concentration|은(는) 적의 본대보다 우리에게 가까이 있는다는 것을 알아냈소. 그들이 호응하기 전에 공격해 섬멸할 수 있을 것이오.
str_plus|+
str_minus|-
str_tutorial_training_ground_warning_no_weapon|이보게, 자네는 우리가 훈련하기 전에 자네는 어떤 무기라도 필요하다는 생각이 안드나? 저기 여분의 무기들이 있을 걸세. 가서 아무거나 하나 가져오게.
str_tutorial_training_ground_warning_shield|자네는 먼저 방패를 내려놓는게 필요하네. 마우스 휠을 아래로 스크롤하면 자네의 방패를 내려 놓을 수 있네.
str_tutorial_training_ground_warning_melee_with_parry|이 연습을 위해서는 자네는 근접 무기를 사용해야 하네.
str_tutorial_training_ground_warning_melee|무기를 착용하려면 자네의 마우스 휠을 위로 스크롤 하게. 위로 스크롤 하면 다음 무기를 착용하고, 아래로 스크롤 하면 다음 방패를 착용하게 되네.
str_tutorial_training_ground_attack_training|성공적으로 공격한 수: {reg0} / 5^실패한 공격 수: {reg1}^{s0}
str_tutorial_training_ground_attack_training_down|찌르기 공격을 하시오! (왼쪽 마우스 버튼을 누른 동안 당신의 마우스를 아래로 움직여라)
str_tutorial_training_ground_attack_training_up|내려찍기 공격을 하시오! (왼쪽 마우스 버튼을 누른 동안 당신의 마우스를 위로 움직여라)
str_tutorial_training_ground_attack_training_left|왼쪽으로 공격하시오! (왼쪽 마우스 버튼을 누른 동안 당신의 마우스를 왼쪽으로 움직여라)
str_tutorial_training_ground_attack_training_right|오른쪽으로 공격하시오! (왼쪽 마우스 버튼을 누른 동안 당신의 마우스를 오른쪽으로 움직여라)
str_tutorial_training_ground_parry_training|성공적으로 쳐낸 수: {reg0} / 5
str_tutorial_training_ground_chamber_training|방어에 성공한 횟수: {reg0} / 5
str_tutorial_training_ground_archer_training|명중한 횟수: {reg0} / 3^{s0}
str_tutorial_training_ground_ammo_refill|당신의 화살이 튜토리얼을 위해 보충되었습니다.
str_tutorial_training_ground_archer_text_1|{s0} 앞으로 다가가서 F 키를 눌러 집으세요.
str_tutorial_training_ground_archer_text_2|타겟을 향해 발사하라.
str_tutorial_training_ground_archer_text_3|목표 조준선의 크기는 당신의 정확도를 가리킵니다. 조준선의 크기가 최소화될 때까지 마우스 왼쪽 버튼을 누르고 있어야 할 것입니다. 조준선이 가장 작을 때 왼쪽 마우스 버튼을 놓으십시오. 만약 당신이 너무 오랫동안 기다린다면 조준선은 다시 커질 것입니다.
