
str_no_string|NO STRING!
str_s12there_is_a_feast_of_the_s3_in_progress_at_s4_which_has_only_just_begun_|{s12} {s3}의 {s4}에서 연회가 진행중이며, 연회는 이제 막 시작 했습니다. 
str_not_at_this_time_no|지금은 없군요.
str_s12the_great_lords_bring_their_daughters_and_sisters_to_these_occasions_to_see_and_be_seen_so_they_represent_an_excellent_opportunity_to_make_a_ladys_acquaintance|{s12}위대한 영주들은 그들의 딸과 자매을 이런 기회에 데려와 보기도 보여주기도 하는데, 이는 그들에게 귀부인의 지인을 만드는 훌륭한 기회라는데 의미가 있습니다.
str_you_will_not_be_disappointed_sirmadam_you_will_not_find_better_warriors_in_all_calradia|당신은 실망하실 필요없습니다, {reg63?나리:아가씨}. 당신은 전 펜도르에서 더 훌륭한 전사를 찾지 못하실 겁니다.
str_your_excellency|전하
str_s10_and_s11|{s10} 그리고 {s11}
str_your_loyal_subjects|당신의 충성스러운 백성
str_loyal_subjects_of_s10|{s10}의 충성스러운 백성
str_the|그
str_we|우리
str_track_down_s7_and_defeat_him_defusing_calls_for_war_within_the_s11|{s11}이내에 {s7}을 탐지하고 그를 패배시켜, 전쟁의 도화선을 제거한다.
str_track_down_the_s9_who_attacked_travellers_near_s8_then_report_back_to_the_town|{s8}의 근처에서 여행자들을 공격한 {s9}을 추적한 후에, 도시로 돌아가서 보고한다.
str_do_you_wish_to_award_it_to_one_of_your_vassals|신하 중 한 명에게 수여하기 원하십니까?
str_who_do_you_wish_to_give_it_to|이것을 누구에게 수여 하시겠습니까?
str_sire_my_lady_we_have_taken_s1_s2|주군,{s1} 공략에 성공 했습니다! {s2}
str_s12i_want_to_have_s1_for_myself|{s12} {s1}을(를) 내가 직접 소유하겠네. {s2}
str_fiefs_s0|(영지: {s0})
str_production_setting_buy_from_market|우리는 가공되지 않은 재료를 시장에서 구매하고 있습니다.
str_production_setting_buy_from_inventory|우리는 재고에 있는 원자재만 사용하고 있습니다.
str_production_setting_produce_to_inventory|우리는 우리의 생산품을 재고품목에 놓고 있습니다.
str_production_setting_produce_to_market|우리는 생산품을 재고에서 바로 판매하고 있습니다.
str_feast_quest_expired|당신은 계획대로 연회를 벌일 수 없었습니다, 주요 소속의 캠페인 또는 기타 이벤트가 개입되었기 때문입니다. 당신이 원한다면, 다시 연회를 벌이려고 시도할 수 있습니다.
str_whereabouts_unknown|어디에 있는지 모른다.
str_mulberry_groves|뽕나무 밭
str_olive_groves|올리브 과수원
str_acres_flax|아마 밭
str_enterprise_enemy_realm|{reg63?경:아가씨}, 당신은 이 왕국의 적입니다. 우리는 당신이 이곳에 땅을 사는 것을 허락할 수 없습니다.
str_you_intend_to_denounce_s14_to_s13_on_behalf_of_s12|당신은 개인적인 비난을 받으려 한다. {s14} to {s13} on behalf of {s12}
str_you_intend_to_denounce_s14_to_his_face_on_behalf_of_s14|당신은 공개적으로 비난을 받으려 한다. {s14} to his face, on behalf of {s12}
str_you_intend_to_bring_gift_for_s14|당신은 벨벳과 모피를 {s12}에 가져갈 작정이다. 그러면, {s14}에게 말해, 봐야 하지만 {s12}와(과) 화해를 주선할 수 있다면 가능할 것이다.
str_we_will_gather_the_army_but_not_ride_until_we_have_an_objective|우리는 군사를 모을것이오, 허나 목표가 생기기 전까진 출병하지 않을것이오.
str_we_shall_lay_siege_to_an_easy_fortress_to_capture|우리는 그들의 가장 취약한 요새에 병력을 집중하고있소.
str_we_shall_strike_at_the_heart_of_our_foe_and_seize_the_fortress_of_s14|우리는 적에게 가장 큰 피해를 줄 수 있는 공격을 할것이오.
str_we_shall_take_the_fortress_of_s14_which_appears_easily_defensible|우리는 방어에 용이한 성채들 부터 점령 할것이오.
str_we_shall_cut_a_fiery_trail_through_their_richest_lands_to_draw_them_out_to_battle| 우리는 적이 전장으로 나올 때까지 주변의 비옥한 토지를 약탈할 것이오.
str_strategy_criticism_rash| 내 생각에 그 전략은 무모해서, 아군을 불필요한 위험에 노출시킬 것이오.
str_strategy_criticism_cautious| 내 생각에 그 전략은 지나치게 신중해서, 아군은 그 어떤 성취도 없이 지루함에 녹아버릴 것이오.
str_tavernkeeper_invalid_quest|  일이 좀 있었는데 말이죠, 자세히 생각나지 않습니다 나으리..
str_faction_title_male_player|귀족 {s0}
str_faction_title_male_1|공작 {s0}
str_faction_title_male_2|백작 {s0}
str_faction_title_male_3|{s0} 칸
str_faction_title_male_4|야를 {s0}
str_faction_title_male_5|군단장 {s0}
str_faction_title_male_6|가신 {s0}
str_faction_title_female_player|레이디 {s0}
str_faction_title_female_1|남작부인 {s0}
str_faction_title_female_2|백작부인 {s0}
str_faction_title_female_3|레이디 {s0}
str_faction_title_female_4|레이디 {s0}
str_faction_title_female_5|레가타 {s0}
str_faction_title_female_6|레이디 {s0}
str_faction_title_female_7|Tribune {s0}
str_name_kingdom_text|당신의 왕국의 이름을 정해주세요.
str_default_kingdom_name|펜도르 왕국
str_lord_defects_ordinary|영주 망명^^{s1}은(는) {reg4?그녀의:그의} {s3}에 대한 충성을 포기하고, {s2}에 합류했습니다.
str_lord_defects_player|영주 망명^^{s1}은(는) {reg4?그녀의:그의} {s3}에 대한 충성을 포기했습니다. 그는 잠정적으로 당신의 왕국에 합류했습니다. 당신이 원한다면 충성의 맹세를 받을 수 있습니다.
str_lord_defects_player_faction|영주 망명^^{s1}은(는) {reg4?그녀의:그의} {s3}에 대한 충성을 포기했습니다. 그는 잠정적으로 당신의 왕국에 합류했습니다. 당신이 원한다면 충성의 맹세를 받을 수 있습니다.
str_lord_indicted_player_faction|{s6}의 명에 따라, {s5} 소속의 {s4}은(는) 반역죄로 기소당했습니다. 군주는 {reg4?그녀의:그의} 영지와 자산을 몰수했고, 당사자인 {reg4?그녀는:그는} 살아남기 위해 도주했습니다.그자는 당신의 왕국에 합류하기를 바라고 있습니다. 당신이 원한다면 궁전에서 {reg?그녀의:그의} 충성서약을 받을 수 있습니다.
str_lord_indicted_dialog_approach|반갑습니다. 당신은 아마 {s10}이(가) 나를 얼마나 부당하게 대해왔는지 알것입니다. 당신은 수하들에게 공정하고 관대한 것으로 명망높은 사람이지요. 만약 나를 거두어 주신다면 충성을 다해 당신을 받들어 모시겠습니다.
str_lord_indicted_dialog_approach_yes|당신의 서약을 받아들이겠소. 영광이오.
str_lord_indicted_dialog_approach_no|유감이지만, 당신의 서약은 필요가 없군요.
str_lord_indicted_dialog_rejected|정말이오? 내 재능을 알아줄 더 괜찮은 군주를 찾아야겠군요.
str__has_been_worried_about_bandits_establishing_a_hideout_near_his_home|이(가) 도적들이 그의 영지 근처에 은거지를 세우고 있어 걱정한다는 누군가
str_bandit_lair_quest_description|{s9}을 찾아 파괴한후, {s11}에게 돌아가 보고합니다.
str_bandit_hideout_preattack|당신은 은거지에 다가갔다. {s4}은 아직 당신을 발견하지 못한 듯 했고 당신은 들키지 않게 조심스럽게 숨어들어갈 수 있었다. {s5} 접근하기 어려운 장소는 당신의 병사 중 소수만이 공격에 가담할 수 있음과, 그들이 말을 데려갈 수 없음을 의미했다. 만약 당신이 첫 공격에 실패한다면 {s4}은 쉽게 흩어져 도망갈 것이다. 당신은 은거지를 공격할 것인가? 아니면 조금 더 준비를 하여 다음 기회를 기다릴 것인가?
str_bandit_hideout_failure|{s4}은 당신의 공격을 격퇴하였다. 그들은 사방팔방 흩어져 사라졌다. 당신이 병력을 재편성하여 돌아왔을 때는 이미 흔적조차 찾을 수 없었다. 그들은 계속 근방의 여행자들을 위협할 것이다.
str_bandit_hideout_success|그들의 퇴로는 차단되었고 당신의 굳건한 공격 앞에 하나씩 쓰러져갔다. 결국 그들은 모두 소탕되었고 은거지에 쌓인 약탈물들은 모두 당신의 것이 되었다.
str_bandit_approach_defile|좁은 골짜기 길을 내려가야 하는
str_bandit_approach_swamp|소나무 습지를 지나야 하는
str_bandit_approach_thickets|빽빽한 덮불이 연속된 곳을 지나야 하는
str_bandit_approach_cliffs|절벽의 측면을 지나 올라야 하는
str_bandit_approach_cove|바다 절벽을 관통하여 짤린 개울 바닥을 내려가야 하는
str_political_explanation_lord_lacks_center|이번 경우는, 아무런 땅도 수입도 없는 영주에게 영지를 주어야 하오...
str_political_explanation_lord_took_center|이번 경우는, 요새를 점령한 사람에게 주어야 하오.
str_political_explanation_most_deserving_friend|이번 경우는 내 근처의 친구와 동료중 영지를 가장 받을 만한 사람으로 결정했네.
str_political_explanation_most_deserving_in_faction|이번 경우는 왕국내 영주중 영지를 가장 받을 만한 사람으로 결정했네.
str_political_explanation_self|I다른 깨끗한 후보가 없기에, 나는 나 자신을 지명하오.
str_political_explanation_marshal|귀족들 중 가장 용감하고, 내가 신뢰할수 있으며, 그의 이름은 논쟁으로 더럽혀지지 않았기에 선택했소.
str_prisoner_at_large|힘 있는 싸움꾼들이 전투에서 패한 뒤에야, 나는 당신의 친구가 곧 정신을 차릴 거라고 기대하네.
str_quick_battle_scene_1|농가
str_quick_battle_scene_2|오아시스
str_quick_battle_scene_3|툴북의 고개
str_quick_battle_scene_4|하이마 성
str_quick_battle_scene_5|울바스 성
str_quick_battle_troop_1|이른저녁에라도 무장한 가드없이 이 도시를 가면 안되는 이유는, 로드리고 드 브라간카 때문이다. 한때, 티흐르에서 소박한 루비, 벨벳상인이 되고 싶어하던 희망에 부풀었던 상인이였지만, 제국상인연합과의 치열한 경쟁에서 모든 것을 잃은 그는 얼마안가서 빈털털이 신세가 되었다. 그러나 그는 모든 주요도시에 있는 은신처와 연구들을 이용하는 동시에, 그의 명석한 재능을 적용, 크기를 계량한 칼을 만들어 에토스에서 가장 끔찍한 범행을 기획, 실행했다. 그는 그가 원했던 부 보다 더 큰 현상금이 그의 머리에 걸렸다. 지금 그는 그의 재산을 갖고있던 이전 경쟁자들을 좌지우지 하는것에 대하여 행복을 느끼고있다.
str_quick_battle_troop_2|시리가 이끌었던 산적무리의 지휘권을 펜도르 남쪽영토 바깥에 버려진 한 시골마을에서 무뚝뚝하고 완고한 말투로 빼았았다. 그녀의 감독 아래, 이 흉포한 무리는 남쪽 땅을 가로질러 빠르게 그들의 영역을 확장시켰다. 그녀는 비인륜적이고 잔인함을 갖추고 무자비하게 행동하려는 야망과 결합된 빈틈없고 확고한 태도로 그녀를 따르는 광신자들의 지지를 얻었다. 이를테면 자기자신이 퇴폐적이고 망가진 인생을 사는것 처럼 여행중에 가차없이 약탈과 폭력을 일삼았다. 그녀의 마을에선, 군사적힘과 선천적 전략능력을 갖고있는 그녀의 부대를 불멸의 부대로 인정했다. 그리고 그녀는 지금 군대를 유지하기 위해 펜도르의 풍부한 영토들을 유심히 지켜보고있다.
str_quick_battle_troop_3|말레온의 휘하 준작의 차남인, 헤겐은 전쟁의 기술과 무술을 교육받았다. 기사가 되기로 한 후에 그는 말레온영주의 휘하 군대의 고용된 기사로 복무했으며 아메르 지방의 드'샤르 군대를 박살낸 호위부대를 이끌던 레이븐스턴의 군대와 대항하여 싸웠다. 2차례의 크나 큰 공방전은 그에게 전사로서의 명예와 부를 가져다 주었다. 불행히도, 평화협정이 이루어졌고 그의 의무를 다했을 땐, 그에겐 더 이상 할 수 있는게 아무것도 없었다. 상속에 대한 희망도 없었으며, 평화속에서 그의 전쟁 기술은 녹쓸고 있었다. 그는 젊은 전사들을 모집했고 동시에 용병대장이 되었다. 지금 그는 펜도르에 전쟁불감증으로 용병들이 필요할꺼라는 사실에 기쁨을 감추지 못하고 있다.
str_quick_battle_troop_4|광활한 서쪽 대양 저편에 위치한 베일론 대륙에서 콘라드는 직업 용병이였다. 그의 대부분의 시간을 전쟁과 셀 수 없는 전투들로 보낸 콘라드는 끊임없이 단련하는 앞날이 유망한 군인으로써 자라왔다. 그는 철퇴로 생긴 심한 부상으로 그의 코부분이 없어졌지만, 그는 그의 악력과 타고난 잔꾀 그리고 강운으로 이 끔찍한 세상에서 살아남았다. 펜도르에서 그의 재능을 높이사고 싶어하는 사람이 기다린다는 소식을 접한 콘라드는 배를 빌려 심복들과 함께 바다를 건너와 새로운 전쟁을 탐색했다. 현재,어떠한 정의도 없는 펜도르 국가들의 전쟁에서, 그는 그에게 더욱 두둑한 금화 보따리를 주는 왕에게 거침없이 충성을 다하는데 행복을 느끼고있다.
str_quick_battle_troop_5|북쪽 바다 건너 줌니의 아이시 영토의 해적과 무법자에게 조차 소위 침임자라고 불리며 자기 자신은 노르만족의 후손임을 자청했던 스베레는 이미 어린시절부터 웰치그 지방과 베글스들 같은 먼 사촌들 까지도 모두 수 차례 급습을 시도했다. 그러나, 스베레는 항상 세상 정세에 밝은 젊은이였으며, 그에게 펜도르가 지금 자신의 영토보다 번영된 곳 이라는 것을 알아채는 것은 그리 얼마 걸리지 않았고 지금 이곳에 있는 어느 누구보다 좋은 인생을 가질 수 있었다. 자이야크를 습격중엔, 스베레는 그의 전우들과 그 지역 마을의 전리품과 포로를 얻는데 전념했다. 차르베크 산맥으로 부터 요켈을 지나온 스베레는 빠르게 사나운 전사로의 입지를 굳혔으며, 그리고 그는 지금 용병단 두목으로서의 운명에 모든 것을 걸었다.
str_quick_battle_troop_6|저먼 레이븐스턴의 툰드라에서 샤니는 사냥꾼인 보리스라브를 만났다. 이 끝나지 않는 전쟁이 일어나기 전, 그의 조상때부터 일구던 터전에서 그의 인생 대부분을 야생동물 사냥에 매진했었다. 하지만 전쟁의 서막은 점차 다가오고 있었고, 아직 그 곳의 모든게 파괴되지 않았지만 그는 배고픔을 해소하기 위해서, 그의 손재주와 예리한 감각으로 독수리,늑대,곰을 사냥할때 쓰던 활, 창 스킬을 사람을 죽이는데 쓰고있다. 그는 왕국의 정의따윈 신경쓰지 않는다. 다만, 그는 그 자신과 먹을 것에만 관심을 보이고 있다.
str_quick_battle_troop_7|스타브로스는 젠다지방 독립도시에서 태어났다. 그는 덕망높은 하렉영주 밑에서 대부분의 성인시절을 보냈다. 그의 번뜩이는 리더쉽과 능력은 수적들의 자주 출몰되던 이 지역에서도 빛이 났다. 그러나 그럼에도 그는 도저히 대항할 수 없는 힘에 의한 도시의 파괴는 어찌 손을 쓸수도 없었다. 젠다가 대규모 해적들에게 파괴 되었을 때, 그는 불타는 도시에서 도망치는 사람들을 뒤로 한채 그 곳을 떠났다. 잠깐의 자숙의 시간을 갖은 후에, 그는 용병단을 찾았고, 마침내 그의 열망과 전략으로 그곳에서 리더가 되었다. 그는 지금 수 많은 여행객들을 해적과 외적으로부터 보호하기 위해 노력중이다.
