str_no_string|NO STRING!
str_journey_to_shariz|You came with a caravan, crossing the great desert to the east of Perisno. The bedouin guides chose your route carefully, leapfrogging through treacherous dune fields and across empty gravel plains to low-lying oases rich with orchards and date palms. Your great fear was that the caravan might lose its way and perish of thirst. The small bands of raiders who hovered just out of bowshot, waiting to pick off stragglers, were oddly a comfort -- at least water could be no more than a day's ride away. It was a great relief when the mountains came into view, and on the evening of the following day you crested a rocky pass and in the distance could make out the sea, and the towers of Amarna silhouetted against the sunset.
str_lost_tavern_duel_ordinary|You slump to the floor, stunned by the drunk's last blow. Your attacker's rage immediately seems to slacken. He drops into a chair and sits there watching you, muttering under his breath, almost regretfully. A few of the other patrons manage to coax him to his feet and bundle him out the door. One of the others attends to your wounds, and soon you too are back on your feet, unsteady but alive.
str_lost_tavern_duel_assassin|You slump to the floor, stunned by your attacker's last blow. Slowly and deliberately, he kneels down by your side, pulling a long knife from under his clothes. But before he can finish you off, the tavernkeeper, who seems to have regained his courage, comes up from behind and gives your attacker a clout behind the head. He loses his balance, and then, seeing that his chance to kill you has been lost, makes a dash for the door. He gets away. Meanwhile, the other tavern patrons bind your wounds and haul you to a back room to rest and recover.
str_lost_startup_hideout_attack|You recover consciousness a short while later, and see that the kidnappers have celebrated their victory by breaking open a cask of wine, and have forgotten to take a few elementary precautions -- like binding your hands and feet. You manage to slip away. Based on the boisterous sounds coming from the hideout, you suspect that you may yet have some time to gather a few more followers and launch another attack.
str_as_you_no_longer_maintain_an_independent_kingdom_you_no_longer_maintain_a_court|As you no longer rule an independent  kingdom, you no longer maintain a court
str_rents_from_s0|Rents from {s0}:
str_tariffs_from_s0|Tariffs from {s0}:
str_general_quarrel| We've found ourselves on the opposite side of many arguments over the years, and bad blood has built up between us.
str_the_steppes|the steppes
str_the_deserts|the deserts
str_the_tundra|the tundra
str_the_forests|the forests
str_the_highlands|the highlands
str_the_coast|the coast
str_my_lady_not_sufficient_chemistry|My {lord/lady}, there are other {suitors/maidens} who have captured my heart.
str_my_lady_engaged_to_another|My {lord/lady}, as I understand it, you are engaged to another.
str_attempting_to_rejoin_party|Attempting to rejoin party,
str_separated_from_party|Separated from party,
str_leading_party|leading a party
str_court_disbanded|As you no longer rule an independent kingdom, your court has been disbanded
str_i_am_not_accompanying_the_marshal_because_will_be_reappointment| I am not accompanying the marshal, because I suspect that our ruler will shortly appoint another to that post.
str_persuasion_opportunity|Persuasion opportunity.^Relation required for automatic success: {reg4}^Current relationship: {reg5}^Chance of success: {reg7}^Chance of losing {reg9} relation point(s): {reg8}
str_marshal_warning|You are not following {s1}. However, you will not suffer any penalty.
str_follow_army_quest_brief_2|Your mission is complete. You may continue to follow {s9}'s army, if you wish further assignments.
str_greetings_playername__it_is_good_to_see_you_i_hope_that_you_have_had_success_in_your_efforts_to_make_your_name_in_the_world| I am glad to see you. I trust you are having some success out there, making your name in the world
str_minister_advice_select_fief| Might I suggest that you select {s4}, as the vassals have been speculating about how you might assign it.
str_minister_advice_select_fief_wait| Might I suggest that you wait until after you have appointed a marshal, as that will give time to the vassals to decide whom they wish to support.
str_minister_advice_fief_leading_vassal| {s4}, by the way, has already received the support of {reg4} of your vassals.
str_unassigned_center| (unassigned)
str_s43_also_you_should_know_that_an_unprovoked_assault_is_declaration_of_war|{s43} Also, as you are the ruler of your realm, you should know that this assault constitutes a declaration of war.
str_missing_after_battle|Missing after battle
str_retrieve_garrison_warning| (Troops might not be retrievable if fortress awarded to another)
str_s12s15_declared_war_to_control_perisno|{s12}{s15} may attack {s16} without pretext, as a bid to extend control over all of Perisno.
str_offer_gift_description| improve my standing by offering a gift.
str_resolve_dispute_description| improve my standing by resolving a dispute.
str_feast_wedding_opportunity| If your betrothed and {reg65?her:his} family are present, then this may be an opportunity for you to celebrate the wedding.
str_s21_the_s8_declared_war_as_part_of_a_bid_to_conquer_all_perisno|{s21}. The {s8} declared war with very little pretext, as part of a bid to conquer all Perisno.
str_master_vinter|Master vinter
str_s54_has_left_the_realm|{s54} has left the realm.
str_enterprise_s5_at_s0|Net revenue from {s5} at {s0}
str_bread_site|mill
str_ale_site|brewery
str_oil_site|oil press
str_wine_site|wine press
str_tool_site|ironworks
str_leather_site|tannery
str_linen_site|linen weavery
str_wool_cloth_site|wool weavery
str_velvet_site|dyeworks
str_under_sequestration|Under sequestration
str_describe_secondary_input| In addition, you will also need to purchase {s11} worth {reg10} aurums.
str_profit|profit
str_loss|loss
str_server_name_s0|Server Name: {s0}
str_map_name_s0|Map Name: {s0}
str_game_type_s0|Game Type: {s0}
str_remaining_time_s0reg0_s1reg1|Remaining Time: {s0}{reg0}:{s1}{reg1}
str_you_are_a_lord_lady_of_s8_s9|You are a {lord/lady} of {s8}.^{s9}
str_you_are_king_queen_of_s8_s9|You are {king/queen} of {s8}.^{s9}
str_you_are_merc_of_s8_s9|You are a mercenary captain in service of {s8}.^{s9}
str_for_s4| for {s4}
str_cancel_fiancee_quest| Also, you should please consider that other matter I had asked of you to have been successfully completed. It is not fit for me to commission you with tasks.
str_a_duel_request_is_sent_to_s0|A duel offer is sent to {s0}.
str_s0_offers_a_duel_with_you|{s0} offers a duel with you.
str_your_duel_with_s0_is_cancelled|Your duel with {s0} is cancelled.
str_a_duel_between_you_and_s0_will_start_in_3_seconds|A duel between you and {s0} will start in 3 seconds.
str_you_have_lost_a_duel|You have lost a duel.
str_you_have_won_a_duel|You have won a duel!
str_server_s0|[SERVER]: {s0}
str_disallow_ranged_weapons|Disallow ranged weapons
str_ranged_weapons_are_disallowed|Ranged weapons are disallowed.
str_ranged_weapons_are_allowed|Ranged weapons are allowed.
str_duel_starts_in_reg0_seconds|Duel starts in {reg0} seconds...
str_dplmc_none|none
str_dplmc_item_pool_no_items|There are currently no items in the item pool.
str_dplmc_item_pool_one_item|There is one item left in the item pool.
str_dplmc_item_pool_many_items|There are {reg20} items left in the item pool.
str_dplmc_item_pool_abandon|Leave the items in the item pool and continue.
str_dplmc_item_pool_leave|Done.
str_dplmc_hero_not_upgrading_armor|not upgrading my armor
str_dplmc_hero_upgrading_armor|upgrading my own armor
str_dplmc_hero_not_upgrading_horse|not upgrading my horses
str_dplmc_hero_upgrading_horse|upgrading my own horses
str_dplmc_hero_wpn_slot_none|Keep current ({s10})
str_dplmc_hero_wpn_slot_horse|Horse
str_dplmc_hero_wpn_slot_one_handed|One-handed Weapon
str_dplmc_hero_wpn_slot_two_handed|Two-handed Weapon
str_dplmc_hero_wpn_slot_polearm_all|Polearms
str_dplmc_hero_wpn_slot_arrows|Arrows
str_dplmc_hero_wpn_slot_bolts|Bolts
str_dplmc_hero_wpn_slot_shield|Shield
str_dplmc_hero_wpn_slot_bow|Bow
str_dplmc_hero_wpn_slot_crossbow|Crossbow
str_dplmc_hero_wpn_slot_throwing|Throwing Weapon
str_dplmc_hero_wpn_slot_goods|Goods 
str_dplmc_hero_wpn_slot_head_armor|Head armor 
str_dplmc_hero_wpn_slot_body_armor|Body armor 
str_dplmc_hero_wpn_slot_foot_armor|Foot armor 
str_dplmc_hero_wpn_slot_hand_armor|Hand armor 
str_dplmc_hero_wpn_slot_pistol|Pistol 
str_dplmc_hero_wpn_slot_musket|Musket 
str_dplmc_hero_wpn_slot_bullets|Bullets 
str_dplmc_hero_wpn_slot_animal|Animal 
str_dplmc_hero_wpn_slot_book|Book 
str_dplmc_hero_wpn_slot_two_handed_one_handed|Two-handed/One-handed
str_dplmc_gather_information|gather information
